days_worked;order_day_number;store_firstly_created;max_order_day_number;order_count_per_store;orders_sum_per_store;medal;store_id;potential
65;19;05.07.2021 9:27;75;1;540;NO MEDAL;31422945815;0
65;20;05.07.2021 9:27;75;3;2080;NO MEDAL;31422945815;0
65;21;05.07.2021 9:27;75;4;3350;NO MEDAL;31422945815;0
65;23;05.07.2021 9:27;75;3;1860;NO MEDAL;31422945815;0
65;24;05.07.2021 9:27;75;1;590;NO MEDAL;31422945815;0
65;25;05.07.2021 9:27;75;4;2750;NO MEDAL;31422945815;0
65;26;05.07.2021 9:27;75;2;1000;NO MEDAL;31422945815;0
65;27;05.07.2021 9:27;75;3;1290;NO MEDAL;31422945815;0
65;28;05.07.2021 9:27;75;2;870;NO MEDAL;31422945815;0
65;29;05.07.2021 9:27;75;3;2370;NO MEDAL;31422945815;0
65;30;05.07.2021 9:27;75;8;4880;NO MEDAL;31422945815;0
65;31;05.07.2021 9:27;75;4;1990;NO MEDAL;31422945815;0
65;32;05.07.2021 9:27;75;1;630;NO MEDAL;31422945815;0
65;34;05.07.2021 9:27;75;2;2320;NO MEDAL;31422945815;0
65;35;05.07.2021 9:27;75;3;3690;NO MEDAL;31422945815;0
65;36;05.07.2021 9:27;75;6;4490;NO MEDAL;31422945815;0
65;37;05.07.2021 9:27;75;5;4670;NO MEDAL;31422945815;0
65;38;05.07.2021 9:27;75;2;830;NO MEDAL;31422945815;0
65;39;05.07.2021 9:27;75;4;2610;NO MEDAL;31422945815;0
65;40;05.07.2021 9:27;75;3;1830;NO MEDAL;31422945815;0
65;41;05.07.2021 9:27;75;2;640;NO MEDAL;31422945815;0
65;42;05.07.2021 9:27;75;2;2790;NO MEDAL;31422945815;0
65;44;05.07.2021 9:27;75;1;310;NO MEDAL;31422945815;0
65;45;05.07.2021 9:27;75;1;910;NO MEDAL;31422945815;0
65;46;05.07.2021 9:27;75;5;2180;NO MEDAL;31422945815;0
65;47;05.07.2021 9:27;75;3;1730;NO MEDAL;31422945815;0
65;48;05.07.2021 9:27;75;3;1770;NO MEDAL;31422945815;0
65;50;05.07.2021 9:27;75;3;2030;NO MEDAL;31422945815;0
65;51;05.07.2021 9:27;75;3;2210;NO MEDAL;31422945815;0
65;52;05.07.2021 9:27;75;3;1980;NO MEDAL;31422945815;0
65;53;05.07.2021 9:27;75;4;2270;NO MEDAL;31422945815;0
65;54;05.07.2021 9:27;75;2;910;NO MEDAL;31422945815;0
65;55;05.07.2021 9:27;75;1;470;NO MEDAL;31422945815;0
65;56;05.07.2021 9:27;75;5;3370;NO MEDAL;31422945815;0
65;57;05.07.2021 9:27;75;1;1110;NO MEDAL;31422945815;0
65;58;05.07.2021 9:27;75;2;2340;NO MEDAL;31422945815;0
65;59;05.07.2021 9:27;75;3;2740;NO MEDAL;31422945815;0
65;60;05.07.2021 9:27;75;2;1170;NO MEDAL;31422945815;0
65;61;05.07.2021 9:27;75;3;2140;NO MEDAL;31422945815;0
65;62;05.07.2021 9:27;75;1;1040;NO MEDAL;31422945815;0
65;64;05.07.2021 9:27;75;2;1750;NO MEDAL;31422945815;0
65;65;05.07.2021 9:27;75;3;1820;NO MEDAL;31422945815;0
65;67;05.07.2021 9:27;75;3;2050;NO MEDAL;31422945815;0
65;68;05.07.2021 9:27;75;5;2510;NO MEDAL;31422945815;0
65;69;05.07.2021 9:27;75;3;2040;NO MEDAL;31422945815;0
65;71;05.07.2021 9:27;75;4;4040;NO MEDAL;31422945815;0
65;72;05.07.2021 9:27;75;2;930;NO MEDAL;31422945815;0
65;73;05.07.2021 9:27;75;2;2520;NO MEDAL;31422945815;0
65;74;05.07.2021 9:27;75;3;1370;NO MEDAL;31422945815;0
65;75;05.07.2021 9:27;75;1;490;NO MEDAL;31422945815;0
83;0;08.07.2021 12:40;89;4;4890;GOLD;1,98E+11;2.653747682
83;1;08.07.2021 12:40;89;3;2330;GOLD;1,98E+11;2.653747682
83;2;08.07.2021 12:40;89;3;5110;GOLD;1,98E+11;2.653747682
83;3;08.07.2021 12:40;89;3;2440;GOLD;1,98E+11;2.653747682
83;4;08.07.2021 12:40;89;8;12205;GOLD;1,98E+11;2.653747682
83;5;08.07.2021 12:40;89;5;2590;GOLD;1,98E+11;2.653747682
83;6;08.07.2021 12:40;89;4;2390;GOLD;1,98E+11;2.653747682
83;7;08.07.2021 12:40;89;7;6975;GOLD;1,98E+11;2.653747682
83;8;08.07.2021 12:40;89;2;1400;GOLD;1,98E+11;2.653747682
83;9;08.07.2021 12:40;89;2;1500;GOLD;1,98E+11;2.653747682
83;10;08.07.2021 12:40;89;3;2290;GOLD;1,98E+11;2.653747682
83;11;08.07.2021 12:40;89;3;1870;GOLD;1,98E+11;2.653747682
83;13;08.07.2021 12:40;89;1;410;GOLD;1,98E+11;2.653747682
83;14;08.07.2021 12:40;89;2;1520;GOLD;1,98E+11;2.653747682
83;15;08.07.2021 12:40;89;3;1980;GOLD;1,98E+11;2.653747682
83;16;08.07.2021 12:40;89;4;3915;GOLD;1,98E+11;2.653747682
83;17;08.07.2021 12:40;89;1;1360;GOLD;1,98E+11;2.653747682
83;18;08.07.2021 12:40;89;3;3320;GOLD;1,98E+11;2.653747682
83;19;08.07.2021 12:40;89;1;1150;GOLD;1,98E+11;2.653747682
83;20;08.07.2021 12:40;89;1;1030;GOLD;1,98E+11;2.653747682
83;21;08.07.2021 12:40;89;4;3410;GOLD;1,98E+11;2.653747682
83;23;08.07.2021 12:40;89;4;4490;GOLD;1,98E+11;2.653747682
83;24;08.07.2021 12:40;89;2;1380;GOLD;1,98E+11;2.653747682
83;25;08.07.2021 12:40;89;3;3850;GOLD;1,98E+11;2.653747682
83;26;08.07.2021 12:40;89;2;1610;GOLD;1,98E+11;2.653747682
83;27;08.07.2021 12:40;89;4;5900;GOLD;1,98E+11;2.653747682
83;28;08.07.2021 12:40;89;2;2460;GOLD;1,98E+11;2.653747682
83;29;08.07.2021 12:40;89;2;1390;GOLD;1,98E+11;2.653747682
83;30;08.07.2021 12:40;89;1;1520;GOLD;1,98E+11;2.653747682
83;31;08.07.2021 12:40;89;2;4630;GOLD;1,98E+11;2.653747682
83;33;08.07.2021 12:40;89;2;1485;GOLD;1,98E+11;2.653747682
83;34;08.07.2021 12:40;89;3;1875;GOLD;1,98E+11;2.653747682
83;35;08.07.2021 12:40;89;4;3505;GOLD;1,98E+11;2.653747682
83;36;08.07.2021 12:40;89;1;930;GOLD;1,98E+11;2.653747682
83;37;08.07.2021 12:40;89;4;3665;GOLD;1,98E+11;2.653747682
83;38;08.07.2021 12:40;89;4;3415;GOLD;1,98E+11;2.653747682
83;39;08.07.2021 12:40;89;2;2190;GOLD;1,98E+11;2.653747682
83;40;08.07.2021 12:40;89;1;740;GOLD;1,98E+11;2.653747682
83;41;08.07.2021 12:40;89;1;710;GOLD;1,98E+11;2.653747682
83;42;08.07.2021 12:40;89;3;2220;GOLD;1,98E+11;2.653747682
83;43;08.07.2021 12:40;89;2;1120;GOLD;1,98E+11;2.653747682
83;44;08.07.2021 12:40;89;2;3115;GOLD;1,98E+11;2.653747682
83;45;08.07.2021 12:40;89;4;3270;GOLD;1,98E+11;2.653747682
83;47;08.07.2021 12:40;89;3;2045;GOLD;1,98E+11;2.653747682
83;48;08.07.2021 12:40;89;1;750;GOLD;1,98E+11;2.653747682
83;49;08.07.2021 12:40;89;2;3300;GOLD;1,98E+11;2.653747682
83;50;08.07.2021 12:40;89;8;9675;GOLD;1,98E+11;2.653747682
83;51;08.07.2021 12:40;89;4;5590;GOLD;1,98E+11;2.653747682
83;52;08.07.2021 12:40;89;4;3310;GOLD;1,98E+11;2.653747682
83;53;08.07.2021 12:40;89;3;3530;GOLD;1,98E+11;2.653747682
83;54;08.07.2021 12:40;89;5;6470;GOLD;1,98E+11;2.653747682
83;55;08.07.2021 12:40;89;4;4920;GOLD;1,98E+11;2.653747682
83;56;08.07.2021 12:40;89;2;2230;GOLD;1,98E+11;2.653747682
83;57;08.07.2021 12:40;89;4;4250;GOLD;1,98E+11;2.653747682
83;58;08.07.2021 12:40;89;3;2710;GOLD;1,98E+11;2.653747682
83;59;08.07.2021 12:40;89;1;1000;GOLD;1,98E+11;2.653747682
83;60;08.07.2021 12:40;89;1;560;GOLD;1,98E+11;2.653747682
83;61;08.07.2021 12:40;89;3;2680;GOLD;1,98E+11;2.653747682
83;62;08.07.2021 12:40;89;2;2360;GOLD;1,98E+11;2.653747682
83;63;08.07.2021 12:40;89;2;2625;GOLD;1,98E+11;2.653747682
83;64;08.07.2021 12:40;89;3;2470;GOLD;1,98E+11;2.653747682
83;65;08.07.2021 12:40;89;1;760;GOLD;1,98E+11;2.653747682
83;66;08.07.2021 12:40;89;1;455;GOLD;1,98E+11;2.653747682
83;68;08.07.2021 12:40;89;1;1300;GOLD;1,98E+11;2.653747682
83;69;08.07.2021 12:40;89;3;3765;GOLD;1,98E+11;2.653747682
83;70;08.07.2021 12:40;89;1;1410;GOLD;1,98E+11;2.653747682
83;71;08.07.2021 12:40;89;5;4055;GOLD;1,98E+11;2.653747682
83;72;08.07.2021 12:40;89;5;6050;GOLD;1,98E+11;2.653747682
83;73;08.07.2021 12:40;89;4;2060;GOLD;1,98E+11;2.653747682
83;75;08.07.2021 12:40;89;2;1010;GOLD;1,98E+11;2.653747682
83;76;08.07.2021 12:40;89;2;695;GOLD;1,98E+11;2.653747682
83;77;08.07.2021 12:40;89;6;7460;GOLD;1,98E+11;2.653747682
83;78;08.07.2021 12:40;89;4;4130;GOLD;1,98E+11;2.653747682
83;79;08.07.2021 12:40;89;1;540;GOLD;1,98E+11;2.653747682
83;80;08.07.2021 12:40;89;4;3530;GOLD;1,98E+11;2.653747682
83;81;08.07.2021 12:40;89;6;5755;GOLD;1,98E+11;2.653747682
83;82;08.07.2021 12:40;89;1;1260;GOLD;1,98E+11;2.653747682
83;83;08.07.2021 12:40;89;1;850;GOLD;1,98E+11;2.653747682
83;84;08.07.2021 12:40;89;2;3860;GOLD;1,98E+11;2.653747682
83;85;08.07.2021 12:40;89;1;1090;GOLD;1,98E+11;2.653747682
83;86;08.07.2021 12:40;89;6;5205;GOLD;1,98E+11;2.653747682
83;88;08.07.2021 12:40;89;3;3320;GOLD;1,98E+11;2.653747682
83;89;08.07.2021 12:40;89;1;900;GOLD;1,98E+11;2.653747682
53;0;12.07.2021 13:59;82;9;4589;GOLD;1,37E+11;40.29223673
53;1;12.07.2021 13:59;82;24;12235;GOLD;1,37E+11;40.29223673
53;2;12.07.2021 13:59;82;7;3834;GOLD;1,37E+11;40.29223673
53;20;12.07.2021 13:59;82;15;9734;GOLD;1,37E+11;40.29223673
53;34;12.07.2021 13:59;82;26;14030;GOLD;1,37E+11;40.29223673
53;35;12.07.2021 13:59;82;18;8684;GOLD;1,37E+11;40.29223673
53;36;12.07.2021 13:59;82;13;6484;GOLD;1,37E+11;40.29223673
53;37;12.07.2021 13:59;82;15;7968;GOLD;1,37E+11;40.29223673
53;38;12.07.2021 13:59;82;10;6241;GOLD;1,37E+11;40.29223673
53;39;12.07.2021 13:59;82;7;3208;GOLD;1,37E+11;40.29223673
53;40;12.07.2021 13:59;82;18;8615;GOLD;1,37E+11;40.29223673
53;41;12.07.2021 13:59;82;4;2126;GOLD;1,37E+11;40.29223673
53;42;12.07.2021 13:59;82;12;6380;GOLD;1,37E+11;40.29223673
53;43;12.07.2021 13:59;82;16;8526;GOLD;1,37E+11;40.29223673
53;44;12.07.2021 13:59;82;8;4356;GOLD;1,37E+11;40.29223673
53;45;12.07.2021 13:59;82;16;7415;GOLD;1,37E+11;40.29223673
53;46;12.07.2021 13:59;82;5;1934;GOLD;1,37E+11;40.29223673
53;47;12.07.2021 13:59;82;8;5549;GOLD;1,37E+11;40.29223673
53;48;12.07.2021 13:59;82;7;4188;GOLD;1,37E+11;40.29223673
53;49;12.07.2021 13:59;82;16;9689;GOLD;1,37E+11;40.29223673
53;50;12.07.2021 13:59;82;15;9611;GOLD;1,37E+11;40.29223673
53;51;12.07.2021 13:59;82;6;3897;GOLD;1,37E+11;40.29223673
53;52;12.07.2021 13:59;82;10;6018;GOLD;1,37E+11;40.29223673
53;53;12.07.2021 13:59;82;1;544;GOLD;1,37E+11;40.29223673
53;54;12.07.2021 13:59;82;4;2134;GOLD;1,37E+11;40.29223673
53;55;12.07.2021 13:59;82;4;3391;GOLD;1,37E+11;40.29223673
53;56;12.07.2021 13:59;82;7;3873;GOLD;1,37E+11;40.29223673
53;57;12.07.2021 13:59;82;9;4318;GOLD;1,37E+11;40.29223673
53;58;12.07.2021 13:59;82;9;5441;GOLD;1,37E+11;40.29223673
53;59;12.07.2021 13:59;82;7;3943;GOLD;1,37E+11;40.29223673
53;60;12.07.2021 13:59;82;6;2854;GOLD;1,37E+11;40.29223673
53;61;12.07.2021 13:59;82;10;7345;GOLD;1,37E+11;40.29223673
53;62;12.07.2021 13:59;82;7;4703;GOLD;1,37E+11;40.29223673
53;63;12.07.2021 13:59;82;7;2957;GOLD;1,37E+11;40.29223673
53;64;12.07.2021 13:59;82;6;3004;GOLD;1,37E+11;40.29223673
53;65;12.07.2021 13:59;82;4;1901;GOLD;1,37E+11;40.29223673
53;66;12.07.2021 13:59;82;10;6752;GOLD;1,37E+11;40.29223673
53;67;12.07.2021 13:59;82;6;3157;GOLD;1,37E+11;40.29223673
53;68;12.07.2021 13:59;82;5;3075;GOLD;1,37E+11;40.29223673
53;69;12.07.2021 13:59;82;8;5113;GOLD;1,37E+11;40.29223673
53;70;12.07.2021 13:59;82;18;10981;GOLD;1,37E+11;40.29223673
53;71;12.07.2021 13:59;82;8;5002;GOLD;1,37E+11;40.29223673
53;72;12.07.2021 13:59;82;11;6348;GOLD;1,37E+11;40.29223673
53;73;12.07.2021 13:59;82;4;2405;GOLD;1,37E+11;40.29223673
53;74;12.07.2021 13:59;82;7;3839;GOLD;1,37E+11;40.29223673
53;75;12.07.2021 13:59;82;5;3563;GOLD;1,37E+11;40.29223673
53;76;12.07.2021 13:59;82;8;4190;GOLD;1,37E+11;40.29223673
53;77;12.07.2021 13:59;82;8;7107;GOLD;1,37E+11;40.29223673
53;78;12.07.2021 13:59;82;15;10220;GOLD;1,37E+11;40.29223673
53;79;12.07.2021 13:59;82;7;3727;GOLD;1,37E+11;40.29223673
53;80;12.07.2021 13:59;82;11;5970;GOLD;1,37E+11;40.29223673
53;81;12.07.2021 13:59;82;2;727;GOLD;1,37E+11;40.29223673
53;82;12.07.2021 13:59;82;7;4098;GOLD;1,37E+11;40.29223673
76;0;12.07.2021 14:00;81;1;384;GOLD;26171158320;38.21626553
76;1;12.07.2021 14:00;81;1;565;GOLD;26171158320;38.21626553
76;2;12.07.2021 14:00;81;1;480;GOLD;26171158320;38.21626553
76;3;12.07.2021 14:00;81;7;2525;GOLD;26171158320;38.21626553
76;4;12.07.2021 14:00;81;5;2541;GOLD;26171158320;38.21626553
76;5;12.07.2021 14:00;81;3;2563;GOLD;26171158320;38.21626553
76;6;12.07.2021 14:00;81;8;6480;GOLD;26171158320;38.21626553
76;7;12.07.2021 14:00;81;20;8457;GOLD;26171158320;38.21626553
76;8;12.07.2021 14:00;81;2;1515;GOLD;26171158320;38.21626553
76;10;12.07.2021 14:00;81;2;599;GOLD;26171158320;38.21626553
76;11;12.07.2021 14:00;81;1;373;GOLD;26171158320;38.21626553
76;12;12.07.2021 14:00;81;1;330;GOLD;26171158320;38.21626553
76;13;12.07.2021 14:00;81;4;1824;GOLD;26171158320;38.21626553
76;15;12.07.2021 14:00;81;2;1039;GOLD;26171158320;38.21626553
76;16;12.07.2021 14:00;81;3;653;GOLD;26171158320;38.21626553
76;17;12.07.2021 14:00;81;4;1796;GOLD;26171158320;38.21626553
76;18;12.07.2021 14:00;81;1;354;GOLD;26171158320;38.21626553
76;19;12.07.2021 14:00;81;3;1696;GOLD;26171158320;38.21626553
76;21;12.07.2021 14:00;81;6;2640;GOLD;26171158320;38.21626553
76;22;12.07.2021 14:00;81;4;2111;GOLD;26171158320;38.21626553
76;23;12.07.2021 14:00;81;4;2007;GOLD;26171158320;38.21626553
76;24;12.07.2021 14:00;81;1;645;GOLD;26171158320;38.21626553
76;25;12.07.2021 14:00;81;7;2828;GOLD;26171158320;38.21626553
76;26;12.07.2021 14:00;81;9;4490;GOLD;26171158320;38.21626553
76;27;12.07.2021 14:00;81;6;3166;GOLD;26171158320;38.21626553
76;28;12.07.2021 14:00;81;7;4048;GOLD;26171158320;38.21626553
76;29;12.07.2021 14:00;81;9;3787;GOLD;26171158320;38.21626553
76;30;12.07.2021 14:00;81;3;1456;GOLD;26171158320;38.21626553
76;31;12.07.2021 14:00;81;7;3888;GOLD;26171158320;38.21626553
76;32;12.07.2021 14:00;81;6;4614;GOLD;26171158320;38.21626553
76;33;12.07.2021 14:00;81;9;8659;GOLD;26171158320;38.21626553
76;34;12.07.2021 14:00;81;3;1821;GOLD;26171158320;38.21626553
76;35;12.07.2021 14:00;81;10;5623;GOLD;26171158320;38.21626553
76;36;12.07.2021 14:00;81;9;5020;GOLD;26171158320;38.21626553
76;37;12.07.2021 14:00;81;5;1576;GOLD;26171158320;38.21626553
76;38;12.07.2021 14:00;81;2;1220;GOLD;26171158320;38.21626553
76;39;12.07.2021 14:00;81;2;1350;GOLD;26171158320;38.21626553
76;40;12.07.2021 14:00;81;7;3252;GOLD;26171158320;38.21626553
76;41;12.07.2021 14:00;81;4;1493;GOLD;26171158320;38.21626553
76;42;12.07.2021 14:00;81;7;3171;GOLD;26171158320;38.21626553
76;43;12.07.2021 14:00;81;9;4388;GOLD;26171158320;38.21626553
76;44;12.07.2021 14:00;81;4;1671;GOLD;26171158320;38.21626553
76;45;12.07.2021 14:00;81;5;2232;GOLD;26171158320;38.21626553
76;46;12.07.2021 14:00;81;5;2328;GOLD;26171158320;38.21626553
76;47;12.07.2021 14:00;81;7;4470;GOLD;26171158320;38.21626553
76;48;12.07.2021 14:00;81;2;1277;GOLD;26171158320;38.21626553
76;49;12.07.2021 14:00;81;5;1918;GOLD;26171158320;38.21626553
76;50;12.07.2021 14:00;81;3;2122;GOLD;26171158320;38.21626553
76;51;12.07.2021 14:00;81;4;2742;GOLD;26171158320;38.21626553
76;52;12.07.2021 14:00;81;5;3702;GOLD;26171158320;38.21626553
76;53;12.07.2021 14:00;81;1;494;GOLD;26171158320;38.21626553
76;54;12.07.2021 14:00;81;2;1522;GOLD;26171158320;38.21626553
76;56;12.07.2021 14:00;81;2;798;GOLD;26171158320;38.21626553
76;57;12.07.2021 14:00;81;11;8267;GOLD;26171158320;38.21626553
76;58;12.07.2021 14:00;81;6;2730;GOLD;26171158320;38.21626553
76;60;12.07.2021 14:00;81;3;1450;GOLD;26171158320;38.21626553
76;61;12.07.2021 14:00;81;2;1100;GOLD;26171158320;38.21626553
76;62;12.07.2021 14:00;81;2;715;GOLD;26171158320;38.21626553
76;63;12.07.2021 14:00;81;9;4457;GOLD;26171158320;38.21626553
76;64;12.07.2021 14:00;81;9;5256;GOLD;26171158320;38.21626553
76;65;12.07.2021 14:00;81;7;3173;GOLD;26171158320;38.21626553
76;67;12.07.2021 14:00;81;1;552;GOLD;26171158320;38.21626553
76;68;12.07.2021 14:00;81;3;1795;GOLD;26171158320;38.21626553
76;69;12.07.2021 14:00;81;5;3124;GOLD;26171158320;38.21626553
76;70;12.07.2021 14:00;81;7;3446;GOLD;26171158320;38.21626553
76;71;12.07.2021 14:00;81;5;2632;GOLD;26171158320;38.21626553
76;72;12.07.2021 14:00;81;9;4599;GOLD;26171158320;38.21626553
76;73;12.07.2021 14:00;81;1;738;GOLD;26171158320;38.21626553
76;74;12.07.2021 14:00;81;2;1268;GOLD;26171158320;38.21626553
76;75;12.07.2021 14:00;81;4;2409;GOLD;26171158320;38.21626553
76;76;12.07.2021 14:00;81;3;1761;GOLD;26171158320;38.21626553
76;77;12.07.2021 14:00;81;3;2059;GOLD;26171158320;38.21626553
76;78;12.07.2021 14:00;81;5;3246;GOLD;26171158320;38.21626553
76;79;12.07.2021 14:00;81;2;939;GOLD;26171158320;38.21626553
76;80;12.07.2021 14:00;81;3;1912;GOLD;26171158320;38.21626553
76;81;12.07.2021 14:00;81;2;1123;GOLD;26171158320;38.21626553
66;0;12.07.2021 13:53;77;1;225;GOLD;56539095178;42.61686963
66;1;12.07.2021 13:53;77;10;4245;GOLD;56539095178;42.61686963
66;2;12.07.2021 13:53;77;4;1245;GOLD;56539095178;42.61686963
66;3;12.07.2021 13:53;77;4;1700;GOLD;56539095178;42.61686963
66;4;12.07.2021 13:53;77;4;1649;GOLD;56539095178;42.61686963
66;6;12.07.2021 13:53;77;11;3706;GOLD;56539095178;42.61686963
66;7;12.07.2021 13:53;77;9;4388;GOLD;56539095178;42.61686963
66;8;12.07.2021 13:53;77;4;1239;GOLD;56539095178;42.61686963
66;9;12.07.2021 13:53;77;14;6029;GOLD;56539095178;42.61686963
66;10;12.07.2021 13:53;77;7;4317;GOLD;56539095178;42.61686963
66;11;12.07.2021 13:53;77;9;4189;GOLD;56539095178;42.61686963
66;12;12.07.2021 13:53;77;13;5721;GOLD;56539095178;42.61686963
66;13;12.07.2021 13:53;77;16;7117;GOLD;56539095178;42.61686963
66;14;12.07.2021 13:53;77;8;2570;GOLD;56539095178;42.61686963
66;15;12.07.2021 13:53;77;17;9124;GOLD;56539095178;42.61686963
66;16;12.07.2021 13:53;77;3;1207;GOLD;56539095178;42.61686963
66;17;12.07.2021 13:53;77;4;1945;GOLD;56539095178;42.61686963
66;24;12.07.2021 13:53;77;5;2777;GOLD;56539095178;42.61686963
66;25;12.07.2021 13:53;77;6;3320;GOLD;56539095178;42.61686963
66;26;12.07.2021 13:53;77;6;5400;GOLD;56539095178;42.61686963
66;27;12.07.2021 13:53;77;10;6489;GOLD;56539095178;42.61686963
66;28;12.07.2021 13:53;77;9;4010;GOLD;56539095178;42.61686963
66;29;12.07.2021 13:53;77;13;7865;GOLD;56539095178;42.61686963
66;30;12.07.2021 13:53;77;7;4590;GOLD;56539095178;42.61686963
66;31;12.07.2021 13:53;77;8;4304;GOLD;56539095178;42.61686963
66;32;12.07.2021 13:53;77;5;1879;GOLD;56539095178;42.61686963
66;33;12.07.2021 13:53;77;10;4391;GOLD;56539095178;42.61686963
66;34;12.07.2021 13:53;77;17;7765;GOLD;56539095178;42.61686963
66;35;12.07.2021 13:53;77;9;5877;GOLD;56539095178;42.61686963
66;36;12.07.2021 13:53;77;16;9847;GOLD;56539095178;42.61686963
66;37;12.07.2021 13:53;77;18;9114;GOLD;56539095178;42.61686963
66;38;12.07.2021 13:53;77;12;5516;GOLD;56539095178;42.61686963
66;39;12.07.2021 13:53;77;8;4688;GOLD;56539095178;42.61686963
66;40;12.07.2021 13:53;77;8;2652;GOLD;56539095178;42.61686963
66;41;12.07.2021 13:53;77;5;2184;GOLD;56539095178;42.61686963
66;42;12.07.2021 13:53;77;7;2950;GOLD;56539095178;42.61686963
66;43;12.07.2021 13:53;77;7;5167;GOLD;56539095178;42.61686963
66;44;12.07.2021 13:53;77;7;3590;GOLD;56539095178;42.61686963
66;45;12.07.2021 13:53;77;4;2444;GOLD;56539095178;42.61686963
66;51;12.07.2021 13:53;77;16;10171;GOLD;56539095178;42.61686963
66;52;12.07.2021 13:53;77;4;2450;GOLD;56539095178;42.61686963
66;53;12.07.2021 13:53;77;24;10877;GOLD;56539095178;42.61686963
66;54;12.07.2021 13:53;77;26;15764;GOLD;56539095178;42.61686963
66;55;12.07.2021 13:53;77;28;12896;GOLD;56539095178;42.61686963
66;56;12.07.2021 13:53;77;38;20089;GOLD;56539095178;42.61686963
66;57;12.07.2021 13:53;77;41;26318;GOLD;56539095178;42.61686963
66;58;12.07.2021 13:53;77;32;18179;GOLD;56539095178;42.61686963
66;59;12.07.2021 13:53;77;16;8005;GOLD;56539095178;42.61686963
66;60;12.07.2021 13:53;77;19;10695;GOLD;56539095178;42.61686963
66;61;12.07.2021 13:53;77;20;11379;GOLD;56539095178;42.61686963
66;62;12.07.2021 13:53;77;15;8593;GOLD;56539095178;42.61686963
66;63;12.07.2021 13:53;77;26;12248;GOLD;56539095178;42.61686963
66;64;12.07.2021 13:53;77;19;10864;GOLD;56539095178;42.61686963
66;65;12.07.2021 13:53;77;20;11677;GOLD;56539095178;42.61686963
66;66;12.07.2021 13:53;77;11;7543;GOLD;56539095178;42.61686963
66;67;12.07.2021 13:53;77;23;13777;GOLD;56539095178;42.61686963
66;68;12.07.2021 13:53;77;13;5571;GOLD;56539095178;42.61686963
66;69;12.07.2021 13:53;77;18;8917;GOLD;56539095178;42.61686963
66;70;12.07.2021 13:53;77;28;16967;GOLD;56539095178;42.61686963
66;71;12.07.2021 13:53;77;20;11017;GOLD;56539095178;42.61686963
66;72;12.07.2021 13:53;77;38;22237;GOLD;56539095178;42.61686963
66;73;12.07.2021 13:53;77;16;7776;GOLD;56539095178;42.61686963
66;74;12.07.2021 13:53;77;25;13970;GOLD;56539095178;42.61686963
66;75;12.07.2021 13:53;77;24;13338;GOLD;56539095178;42.61686963
66;76;12.07.2021 13:53;77;16;8201;GOLD;56539095178;42.61686963
66;77;12.07.2021 13:53;77;7;3626;GOLD;56539095178;42.61686963
46;0;12.07.2021 13:55;82;2;1094;GOLD;1,46E+11;42.54913243
46;1;12.07.2021 13:55;82;5;1649;GOLD;1,46E+11;42.54913243
46;20;12.07.2021 13:55;82;1;507;GOLD;1,46E+11;42.54913243
46;34;12.07.2021 13:55;82;1;185;GOLD;1,46E+11;42.54913243
46;35;12.07.2021 13:55;82;1;725;GOLD;1,46E+11;42.54913243
46;42;12.07.2021 13:55;82;13;6264;GOLD;1,46E+11;42.54913243
46;43;12.07.2021 13:55;82;11;4088;GOLD;1,46E+11;42.54913243
46;44;12.07.2021 13:55;82;20;8708;GOLD;1,46E+11;42.54913243
46;45;12.07.2021 13:55;82;16;9723;GOLD;1,46E+11;42.54913243
46;46;12.07.2021 13:55;82;17;8234;GOLD;1,46E+11;42.54913243
46;47;12.07.2021 13:55;82;15;7759;GOLD;1,46E+11;42.54913243
46;48;12.07.2021 13:55;82;14;6658;GOLD;1,46E+11;42.54913243
46;49;12.07.2021 13:55;82;13;7950;GOLD;1,46E+11;42.54913243
46;50;12.07.2021 13:55;82;1;533;GOLD;1,46E+11;42.54913243
46;51;12.07.2021 13:55;82;5;2427;GOLD;1,46E+11;42.54913243
46;52;12.07.2021 13:55;82;8;4224;GOLD;1,46E+11;42.54913243
46;53;12.07.2021 13:55;82;5;2978;GOLD;1,46E+11;42.54913243
46;54;12.07.2021 13:55;82;5;3504;GOLD;1,46E+11;42.54913243
46;55;12.07.2021 13:55;82;6;3428;GOLD;1,46E+11;42.54913243
46;56;12.07.2021 13:55;82;6;4775;GOLD;1,46E+11;42.54913243
46;57;12.07.2021 13:55;82;13;7695;GOLD;1,46E+11;42.54913243
46;58;12.07.2021 13:55;82;3;1663;GOLD;1,46E+11;42.54913243
46;59;12.07.2021 13:55;82;7;3367;GOLD;1,46E+11;42.54913243
46;60;12.07.2021 13:55;82;5;3051;GOLD;1,46E+11;42.54913243
46;61;12.07.2021 13:55;82;7;4177;GOLD;1,46E+11;42.54913243
46;62;12.07.2021 13:55;82;6;3893;GOLD;1,46E+11;42.54913243
46;63;12.07.2021 13:55;82;7;4128;GOLD;1,46E+11;42.54913243
46;64;12.07.2021 13:55;82;10;4868;GOLD;1,46E+11;42.54913243
46;65;12.07.2021 13:55;82;5;2203;GOLD;1,46E+11;42.54913243
46;66;12.07.2021 13:55;82;8;4887;GOLD;1,46E+11;42.54913243
46;67;12.07.2021 13:55;82;7;2675;GOLD;1,46E+11;42.54913243
46;68;12.07.2021 13:55;82;6;3657;GOLD;1,46E+11;42.54913243
